category,institution_code,name,district,address,phone,departments,source_name,source_url
medical,3838021241,普仁中醫診所,南投縣埔里鎮,南投縣埔里鎮東峰路19號,049-2930373,"中醫一般科,",醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html
medical,3538022564,李振明診所,南投縣埔里鎮,南投縣埔里鎮中山路二段355號,049-2991151,"兒科,",醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html
medical,3838021278,裕生中醫診所,南投縣埔里鎮,南投縣埔里鎮四維路26-1號1樓,049-2423232,"中醫一般科,",醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html
medical,3738021338,全民牙醫診所,南投縣埔里鎮,南投縣埔里鎮中山路三段９２號,049-2994577,"牙醫一般科,",醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html
medical,3538020211,呂外科診所,南投縣埔里鎮,南投縣埔里鎮中山路二段３３１號,049-2982030,"家庭醫學科,外科,",醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html
medical,3838021198,隆昇中醫診所,南投縣埔里鎮,南投縣埔里鎮隆生路81號,049-2998003,"中醫一般科,",醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html
medical,3538022485,金生診所,南投縣埔里鎮,南投縣埔里鎮西安路一段88號,049-2423799,"內科,",醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html
medical,3538022635,惠承診所,南投縣埔里鎮,南投縣埔里鎮和平東路417號1樓,049-2420453,"西醫一般科,",醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html
medical,3538022680,維美診所,南投縣埔里鎮,南投縣埔里鎮信義路1041號1樓,,"西醫一般科,",醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html
medical,3538020524,陳立強診所,南投縣埔里鎮,南投縣埔里鎮中正路431號,049-2903127,"家庭醫學科,",醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html
medical,3538022733,悅心診所,南投縣埔里鎮,南投縣埔里鎮中華路194號1樓,049-2918891,"西醫一般科,",醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html
medical,3538022215,芸通耳鼻喉科診所,南投縣埔里鎮,南投縣埔里鎮南昌街232號,049-2996790,"耳鼻喉科,",醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html
medical,0638020014,臺中榮民總醫院埔里分院,南投縣埔里鎮,南投縣埔里鎮蜈蚣里榮光路1號,049-2998911,"家庭醫學科,內科,外科,兒科,婦產科,骨科,神經科,神經外科,泌尿科,耳鼻喉科,眼科,精神科,復健科,麻醉科,放射診斷科,急診醫學科,職業醫學科,牙醫一般科,中醫一般科,",醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html
medical,3838021303,平安中醫診所,南投縣埔里鎮,南投縣埔里鎮八德路12-2號,049-2930200,"中醫一般科,",醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html
medical,3538020293,王婦產科診所,南投縣埔里鎮,南投縣埔里鎮西康路64號,049-2983033,"婦產科,",醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html
medical,3538022537,陳宏麟診所,南投縣埔里鎮,南投縣埔里鎮南門里南昌街221號1樓,049-2900303,"家庭醫學科,西醫一般科,",醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html
medical,3538022662,晨洋診所,南投縣埔里鎮,南投縣埔里鎮忠孝路300號1樓,049-2424452,"家庭醫學科,",醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html
medical,3538022788,育成診所,南投縣埔里鎮,南投縣埔里鎮南昌街196號1樓,049-2996988,"外科,",醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html
medical,3538022242,黎俊奇診所,南投縣埔里鎮,南投縣埔里鎮中正路464號,049-2990941,"西醫一般科,",醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html
medical,3538022251,新仁愛診所,南投縣埔里鎮,南投縣埔里鎮中正路427號,049-2911960,"家庭醫學科,",醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html
medical,3538022260,安杏診所,南投縣埔里鎮,南投縣埔里鎮中山路三段100號,049-2980445,"家庭醫學科,",醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html
medical,3738020180,東海牙醫診所,南投縣埔里鎮,南投縣埔里鎮信義路３５６號,049-2906196,"牙醫一般科,",醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html
medical,3738020064,永昇牙醫診所,南投縣埔里鎮,南投縣埔里鎮中山路二段３３６號,049-2955111,"牙醫一般科,",醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html
medical,4238020010,醫療財團法人台灣血液基金會台中捐血中心埔里捐血站,南投縣埔里鎮,南投縣埔里鎮北環路222號,049981019,"西醫一般科,",醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html
medical,3538020435,慶生婦產科診所,南投縣埔里鎮,南投縣埔里鎮中正路452號,049-2985855,"婦產科,",醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html
medical,3538022653,惠安診所,南投縣埔里鎮,南投縣埔里鎮西安路一段70號1.2F,049-2902467,"西醫一般科,",醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html
medical,3738021383,普仁牙醫診所,南投縣埔里鎮,南投縣埔里鎮東峰路19號,049-2930373,"牙醫一般科,",醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html
medical,3538020613,祐安小兒科診所,南投縣埔里鎮,南投縣埔里鎮中正路395號1F,049-2997752,"兒科,",醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html
medical,3838020146,福康中醫診所,南投縣埔里鎮,南投縣埔里鎮中山路二段79號,049-2997879,"中醫一般科,",醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html
medical,3738020206,聖惠牙醫診所,南投縣埔里鎮,南投縣埔里鎮南興街243號,049-2997376,"牙醫一般科,",醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html
medical,3738020224,懷恩牙醫診所,南投縣埔里鎮,南投縣埔里鎮東門里東榮路202號,049-2983347,"牙醫一般科,",醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html
medical,3738020233,成安牙醫診所,南投縣埔里鎮,南投縣埔里鎮忠孝路３5 3號,049-2999802,"牙醫一般科,",醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html
medical,3738020260,東華牙醫診所,南投縣埔里鎮,南投縣埔里鎮東華路７７號,049-2980994,"牙醫一般科,",醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html
medical,3738020279,中心牙醫診所,南投縣埔里鎮,南投縣埔里鎮中山路二段１３３之１號１Ｆ,049-2420555,"牙醫一般科,",醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html
medical,3538020588,人安內科診所,南投縣埔里鎮,南投縣埔里鎮中正路402號,049-2992070,"內科,",醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html
medical,3538020604,聖光小兒科診所,南投縣埔里鎮,南投縣埔里鎮南昌街160號,049-2988099,"兒科,",醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html
medical,3538021674,昱安復健科診所,南投縣埔里鎮,南投縣埔里鎮中山路三段39號,049-2422477,"復健科,",醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html
medical,3538022171,長榮診所,南投縣埔里鎮,南投縣埔里鎮忠孝路329號,049-2994830,"兒科,",醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html
medical,3538022199,莊眼科診所,南投縣埔里鎮,南投縣埔里鎮中山路二段349號,049-2420623,"眼科,",醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html
medical,3538022233,劉春輝診所,南投縣埔里鎮,南投縣埔里鎮南昌街190號,049-2999197,"西醫一般科,",醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html
medical,3538022322,李眼科診所,南投縣埔里鎮,南投縣埔里鎮中山路2段182號1樓,0492420606,"眼科,",醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html
medical,3538022331,安麗小兒科內科診所,南投縣埔里鎮,南投縣埔里鎮中山路二段262號,049-2991030,"內科,兒科,",醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html
medical,3538022359,台大建村皮膚科診所,南投縣埔里鎮,南投縣埔里鎮中華路250號1F,049-2906112,"皮膚科,",醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html
medical,3538022395,張大川耳鼻喉科診所(張大川聯合診所),南投縣埔里鎮,南投縣埔里鎮中山路三段87號1樓,049-2998980,"耳鼻喉科,",醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html
medical,3538022411,幸生診所,南投縣埔里鎮,南投縣埔里鎮中山路二段247之1號,049-2906668,"家庭醫學科,",醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html
medical,3538022466,慈惠診所,南投縣埔里鎮,南投縣埔里鎮西安路一段126號,049-2996996,"西醫一般科,",醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html
medical,3538022742,日光診所,南投縣埔里鎮,南投縣埔里鎮忠孝路31號1樓,049-2992536,"西醫一般科,",醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html
medical,3838021232,智全中醫診所,南投縣埔里鎮,南投縣埔里鎮南興街297號,2424245,"中醫一般科,",醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html
medical,3538022340,錫安診所,南投縣埔里鎮,南投縣埔里鎮北辰街119號1樓,049-2999907,"復健科,",醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html
medical,3538022779,郭佳隴診所,南投縣埔里鎮,南投縣埔里鎮中正路563號1樓,049-2989448,"泌尿科,",醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html
medical,3538022797,新興小兒科診所,南投縣埔里鎮,南投縣埔里鎮中山路二段135-1號1樓,0930942928,"兒科,",醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html
medical,3838020100,施治寰中醫診所,南投縣埔里鎮,南投縣埔里鎮南昌街１８３號,049-2906847,"中醫一般科,",醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html
medical,3838020075,冠雲中醫診所,南投縣埔里鎮,南投縣埔里鎮中山路二段３５１號,049-2987150,"中醫一般科,",醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html
medical,3738021409,麗緻牙醫診所,南投縣埔里鎮,南投縣埔里鎮西門里中正路432-2號1、2樓,049-2900606,"牙醫一般科,",醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html
medical,3738021394,埔渼牙醫診所,南投縣埔里鎮,南投縣埔里鎮中華路77號,049-2998600,"牙醫一般科,",醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html
medical,3738020073,名家牙醫診所,南投縣埔里鎮,南投縣埔里鎮東榮路82號,049-2901585,"牙醫一般科,",醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html
medical,3738020171,仁仲牙醫診所,南投縣埔里鎮,南投縣埔里鎮東華路９4號,049-2988671,"牙醫一般科,",醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html
medical,3738030113,大權牙醫診所,南投縣草屯鎮,南投縣草屯鎮明正 里忠孝街408號,049-2327989,"牙醫一般科,",醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html
medical,0138030010,衛生福利部草屯療養院,南投縣草屯鎮,南投縣草屯鎮玉屏路１６１號,049-2550800,"內科,精神科,",醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html
medical,3838031498,豐本中醫診所,南投縣草屯鎮,南投縣草屯鎮碧山路18號1樓,049-2338895,"中醫一般科,",醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html
medical,3738031478,文華牙醫診所,南投縣草屯鎮,南投縣草屯鎮中山里草溪路1049號,049-2320999,"牙醫一般科,",醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html
medical,3738030195,弘泰安牙醫診所,南投縣草屯鎮,南投縣草屯鎮中正路１５１６號,049-2560570,"牙醫一般科,",醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html
medical,3538033227,惠家診所,南投縣草屯鎮,南投縣草屯鎮平等街169號,049-2321188,"內科,",醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html
medical,3838031685,元真中醫診所,南投縣草屯鎮,南投縣草屯鎮東美街105號1樓,049-2381153,"中醫一般科,",醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html
medical,3838031667,草屯長庚中醫診所,南投縣草屯鎮,南投縣草屯鎮芬草路一段30、32號1樓,049-2380666,"中醫一般科,",醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html
medical,3538033218,安心復健科診所,南投縣草屯鎮,南投縣草屯鎮中興路138號1~2樓,049-2333874,"復健科,",醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html
medical,3538033236,加州美學診所,南投縣草屯鎮,南投縣草屯鎮虎山路535號1樓,0928-467696,"西醫一般科,",醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html
medical,3838030277,佳仁堂中醫診所,南投縣草屯鎮,南投縣草屯鎮中正路685、687號1F,049-2320938,"中醫一般科,",醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html
medical,3538032926,尚德診所,南投縣草屯鎮,南投縣草屯鎮自由街134巷24號1F,,"西醫一般科,",醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html
medical,3738030211,簡仲謀牙醫診所,南投縣草屯鎮,南投縣草屯鎮虎山路５２２號,049-2335156,"牙醫一般科,",醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html
medical,3538030968,蔡文雄診所,南投縣草屯鎮,南投縣草屯鎮富昌路２－１號,049-2569085,"家庭醫學科,",醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html
medical,3538033094,品康耳鼻喉科診所,南投縣草屯鎮,南投縣草屯鎮和平里育英街200號,049-2333100,"耳鼻喉科,西醫一般科,",醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html
medical,3538033003,佳佳診所,南投縣草屯鎮,南投縣草屯鎮平和里明賢街66號,049-2313315,"西醫一般科,",醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html
medical,3538030520,育英診所,南投縣草屯鎮,南投縣草屯鎮和興三街２４號,049-2367696,"西醫一般科,",醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html
medical,3738030131,保和牙醫診所,南投縣草屯鎮,南投縣草屯鎮虎山路122號,049-2365841,"牙醫一般科,",醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html
medical,3838031434,鴻濟中醫診所,南投縣草屯鎮,南投縣草屯鎮碧山南路112-1號,,"中醫一般科,",醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html
medical,3538030422,張國治耳鼻喉科診所,南投縣草屯鎮,南投縣草屯鎮中山街２７５號,049-362665,"耳鼻喉科,",醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html
medical,3538033165,王診所,南投縣草屯鎮,南投縣草屯鎮太平路二段231號,049-2326706,"家庭醫學科,",醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html
medical,3738031405,宏駿牙醫診所,南投縣草屯鎮,南投縣草屯鎮芬草路一段129號,049-2318666,"牙醫一般科,",醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html
medical,3838031354,聖明中醫診所,南投縣草屯鎮,南投縣草屯鎮碧山南路30號,049-2302979,"中醫一般科,",醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html
medical,3838030071,蒼生中醫診所,南投縣草屯鎮,南投縣草屯鎮草溪路９５９號,049-2334747,"中醫一般科,",醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html
medical,3538032855,陳宏源診所,南投縣草屯鎮,南投縣草屯鎮太平路一段445號,049-2331718,"外科,骨科,",醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html
medical,3738031469,信安牙醫診所,南投縣草屯鎮,南投縣草屯鎮中山街281號,049-2333609,"牙醫一般科,",醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html
medical,3538031107,草屯陳診所,南投縣草屯鎮,南投縣草屯鎮太平路二段２２８號1-2樓,049-2380295,"內科,",醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html
medical,3538030860,仁民診所,南投縣草屯鎮,南投縣草屯鎮虎山路１２６號,049-2370526,"西醫一般科,",醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html
medical,3538030922,林俊杰小兒科診所,南投縣草屯鎮,南投縣草屯鎮中山街195號,049-2306678,"兒科,",醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html
medical,3738031432,匡美牙醫診所,南投縣草屯鎮,南投縣草屯鎮中正路567之3號,049-2569847,"牙醫一般科,",醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html
medical,3738031450,仁德牙醫診所,南投縣草屯鎮,南投縣草屯鎮碧山路634號,049-2381000,"牙醫一般科,",醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html
medical,3838031372,洪日宏中醫診所,南投縣草屯鎮,南投縣草屯鎮太平路一段503號,049-2339387,"中醫一般科,",醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html
medical,3838031416,王崇儒中醫診所,南投縣草屯鎮,南投縣草屯鎮中興路379號,049-2328937,"中醫一般科,",醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html
medical,3838031452,宏昌中醫診所,南投縣草屯鎮,南投縣草屯鎮虎山路827號,049-2380168,"中醫一般科,",醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html
medical,3838031461,永安中醫診所,南投縣草屯鎮,南投縣草屯鎮明賢街一段28號,,"中醫一般科,",醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html
medical,3538030244,洪明本婦產科診所,南投縣草屯鎮,南投縣草屯鎮虎山路897號,049-2334277,"婦產科,",醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html
medical,3538030904,寶仁復健科診所,南投縣草屯鎮,南投縣草屯鎮草溪路993號1至2樓,049-2304666,"復健科,",醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html
medical,3738030275,林牙醫診所,南投縣草屯鎮,南投縣草屯鎮虎山路１３４號,049-2317523,"牙醫一般科,",醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html
medical,3738031530,沐熙牙醫診所,南投縣草屯鎮,南投縣草屯鎮芬草路一段177號1樓、2樓,049-2365815,"牙醫一般科,",醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html
medical,3738031487,益泉牙醫診所,南投縣草屯鎮,南投縣草屯鎮和興三街20號1樓,049-2301796,"牙醫一般科,",醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html
medical,1538031114,惠和醫院,南投縣草屯鎮,南投縣草屯鎮平等街140號,049-2321188,"家庭醫學科,內科,外科,復健科,中醫一般科,",醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html
medical,3838031658,向陽中醫診所,南投縣草屯鎮,南投縣草屯鎮富中路198號1樓,2566128,"中醫一般科,",醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html
medical,3838031470,開明堂中醫診所,南投縣草屯鎮,南投縣草屯鎮太平路一段460號1.2樓,0492393299,"中醫一般科,",醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html
medical,3738030051,勝美牙醫診所,南投縣草屯鎮,南投縣草屯鎮青雲街３２號,049-2330231,"牙醫一般科,",醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html
medical,3738030088,育全牙醫診所,南投縣草屯鎮,南投縣草屯鎮中山街１７７號,049-2314369,"牙醫一般科,",醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html
medical,3738030097,森洲牙醫診所,南投縣草屯鎮,南投縣草屯鎮建國街２９號,049-2313090,"牙醫一般科,",醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html
medical,3738030122,林政德牙醫診所,南投縣草屯鎮,南投縣草屯鎮虎山路７９０號,049-2355178,"牙醫一般科,",醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html
medical,3738030159,白牙醫診所,南投縣草屯鎮,南投縣草屯鎮太平路二段２００號,049-2336730,"牙醫一般科,",醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html
medical,3738030168,泰誠牙醫診所,南投縣草屯鎮,南投縣草屯鎮中正路６27號,049-2356921,"牙醫一般科,",醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html
medical,3738030202,安麗牙醫診所,南投縣草屯鎮,南投縣草屯鎮山腳里新富路159號,049-2319519,"牙醫一般科,",醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html
medical,3738030266,上揚牙醫診所,南投縣草屯鎮,南投縣草屯鎮碧山南路42號,049-2355697,"牙醫一般科,",醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html
medical,3738030346,江舜生牙醫診所,南投縣草屯鎮,南投縣草屯鎮東美街105號3樓,049-2380380,"牙醫一般科,",醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html
medical,3738031361,聖恩牙醫診所,南投縣草屯鎮,南投縣草屯鎮中正路638號,049-2333131,"牙醫一般科,",醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html
medical,3738031389,巧傑牙醫診所,南投縣草屯鎮,南投縣草屯鎮虎山路825號,049-2354066,"牙醫一般科,",醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html
medical,3738031398,展維牙醫診所,南投縣草屯鎮,南投縣草屯鎮中正路747號,049-2302233,"牙醫一般科,",醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html
medical,3538032935,吳英滄診所,南投縣草屯鎮,南投縣草屯鎮太平路二段93、95號1樓,049-2326989,"內科,",醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html
medical,3538032971,群和診所,南投縣草屯鎮,南投縣草屯鎮新豐路728巷36號1F,049-2353197,"復健科,",醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html
medical,3538033012,洪瑞成小兒科診所,南投縣草屯鎮,南投縣草屯鎮中山街36號及38號1F,049-2323151,"兒科,",醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html
medical,3538032159,英全診所,南投縣草屯鎮,南投縣草屯鎮炎峰街14-2號,,"西醫一般科,",醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html
medical,3538032748,草鞋墩神經外科診所,南投縣草屯鎮,南投縣草屯鎮太平路二段28號1.2樓,049-2306989,"神經外科,",醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html
medical,3538032793,聖方小兒科診所,南投縣草屯鎮,南投縣草屯鎮碧山南路21號1樓,049-2307728,"兒科,",醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html
medical,3538032800,姚美輝骨科外科診所,南投縣草屯鎮,南投縣草屯鎮太平路二段207號,049-2307369,"外科,骨科,",醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html
medical,3538032837,小太陽小兒科診所,南投縣草屯鎮,南投縣草屯鎮虎山路786號,,"兒科,",醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html
medical,3538030771,簡國仁診所,南投縣草屯鎮,南投縣草屯鎮中山街184號,049-2333464,"家庭醫學科,",醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html
medical,3538030815,現代眼科診所,南投縣草屯鎮,南投縣草屯鎮中正路602之1號,049-2327707,"眼科,",醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html
medical,3538030048,滄浪診所,南投縣草屯鎮,南投縣草屯鎮中山街２４２號,049-2333420,"西醫一般科,",醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html
medical,3538030155,李耳鼻喉科診所,南投縣草屯鎮,南投縣草屯鎮育英街１８７號,049-2338615,"耳鼻喉科,",醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html
medical,3538030324,光陽診所,南投縣草屯鎮,南投縣草屯鎮太平路二段274號,049-2334203,"家庭醫學科,內科,",醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html
medical,3838030035,恆元中醫診所,南投縣草屯鎮,南投縣草屯鎮草溪路１０１１號,049-2336195,"中醫一般科,",醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html
medical,3538030851,錦林診所,南投縣草屯鎮,南投縣草屯鎮虎山路７３６號,049-2357509,"家庭醫學科,兒科,",醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html
medical,3738030186,許智淵牙科診所,南投縣草屯鎮,南投縣草屯鎮仁愛街68號,049-2334474,"牙醫一般科,",醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html
medical,3538031081,謝立中聯合診所,南投縣草屯鎮,南投縣草屯鎮碧山南路13號,049-2301010,"家庭醫學科,內科,",醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html
medical,3738030293,信基牙醫診所,南投縣草屯鎮,南投縣草屯鎮虎山路６91號,049-2307141,"牙醫一般科,",醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html
